Epoch [0], Loss: 0.4336, Val Loss: 0.4507
Epoch [1], Loss: 0.4301, Val Loss: 0.4448
Epoch [2], Loss: 0.4234, Val Loss: 0.4341
Epoch [3], Loss: 0.4114, Val Loss: 0.4165
Epoch [4], Loss: 0.3926, Val Loss: 0.3904
Epoch [5], Loss: 0.3653, Val Loss: 0.3567
Epoch [6], Loss: 0.3329, Val Loss: 0.3229
Epoch [7], Loss: 0.3021, Val Loss: 0.2968
Epoch [8], Loss: 0.2773, Val Loss: 0.2668
Epoch [9], Loss: 0.2439, Val Loss: 0.2130
Epoch [10], Loss: 0.1865, Val Loss: 0.1485
Epoch [11], Loss: 0.1505, Val Loss: 0.1654
Epoch [12], Loss: 0.1421, Val Loss: 0.1294
Epoch [13], Loss: 0.1195, Val Loss: 0.1271
Epoch [14], Loss: 0.1194, Val Loss: 0.1268
Epoch [15], Loss: 0.1174, Val Loss: 0.1184
Epoch [16], Loss: 0.1069, Val Loss: 0.1006
Epoch [17], Loss: 0.0890, Val Loss: 0.0888
Epoch [18], Loss: 0.0820, Val Loss: 0.0931
Epoch [19], Loss: 0.0833, Val Loss: 0.0826
Epoch [20], Loss: 0.0727, Val Loss: 0.0771
Epoch [21], Loss: 0.0701, Val Loss: 0.0779
Epoch [22], Loss: 0.0693, Val Loss: 0.0725
Epoch [23], Loss: 0.0640, Val Loss: 0.0697
Epoch [24], Loss: 0.0627, Val Loss: 0.0698
Epoch [25], Loss: 0.0612, Val Loss: 0.0657
Epoch [26], Loss: 0.0579, Val Loss: 0.0666
Epoch [27], Loss: 0.0586, Val Loss: 0.0660
Epoch [28], Loss: 0.0571, Val Loss: 0.0641
Epoch [29], Loss: 0.0564, Val Loss: 0.0641
Epoch [30], Loss: 0.0558, Val Loss: 0.0627
Epoch [31], Loss: 0.0549, Val Loss: 0.0634
Epoch [32], Loss: 0.0551, Val Loss: 0.0623
Epoch [33], Loss: 0.0542, Val Loss: 0.0620
Epoch [34], Loss: 0.0541, Val Loss: 0.0615
Epoch [35], Loss: 0.0535, Val Loss: 0.0615
Epoch [36], Loss: 0.0534, Val Loss: 0.0613
Epoch [37], Loss: 0.0530, Val Loss: 0.0606
Epoch [38], Loss: 0.0527, Val Loss: 0.0603
Epoch [39], Loss: 0.0524, Val Loss: 0.0600
Epoch [40], Loss: 0.0522, Val Loss: 0.0598
Epoch [41], Loss: 0.0519, Val Loss: 0.0594
Epoch [42], Loss: 0.0517, Val Loss: 0.0591
Epoch [43], Loss: 0.0515, Val Loss: 0.0589
Epoch [44], Loss: 0.0513, Val Loss: 0.0587
Epoch [45], Loss: 0.0511, Val Loss: 0.0584
Epoch [46], Loss: 0.0509, Val Loss: 0.0582
Epoch [47], Loss: 0.0507, Val Loss: 0.0580
Epoch [48], Loss: 0.0505, Val Loss: 0.0578
Epoch [49], Loss: 0.0504, Val Loss: 0.0577
Epoch [50], Loss: 0.0503, Val Loss: 0.0575
Epoch [51], Loss: 0.0501, Val Loss: 0.0574
Epoch [52], Loss: 0.0500, Val Loss: 0.0572
Epoch [53], Loss: 0.0498, Val Loss: 0.0570
Epoch [54], Loss: 0.0497, Val Loss: 0.0569
Epoch [55], Loss: 0.0496, Val Loss: 0.0568
Epoch [56], Loss: 0.0495, Val Loss: 0.0567
Epoch [57], Loss: 0.0494, Val Loss: 0.0566
Epoch [58], Loss: 0.0492, Val Loss: 0.0564
Epoch [59], Loss: 0.0491, Val Loss: 0.0563
Epoch [60], Loss: 0.0490, Val Loss: 0.0562
Epoch [61], Loss: 0.0489, Val Loss: 0.0561
Epoch [62], Loss: 0.0488, Val Loss: 0.0560
Epoch [63], Loss: 0.0488, Val Loss: 0.0559
Epoch [64], Loss: 0.0487, Val Loss: 0.0558
Epoch [65], Loss: 0.0486, Val Loss: 0.0557
Epoch [66], Loss: 0.0485, Val Loss: 0.0557
Epoch [67], Loss: 0.0484, Val Loss: 0.0556
Epoch [68], Loss: 0.0483, Val Loss: 0.0555
Epoch [69], Loss: 0.0482, Val Loss: 0.0554
Epoch [70], Loss: 0.0482, Val Loss: 0.0553
Epoch [71], Loss: 0.0481, Val Loss: 0.0552
Epoch [72], Loss: 0.0480, Val Loss: 0.0551
Epoch [73], Loss: 0.0480, Val Loss: 0.0551
Epoch [74], Loss: 0.0479, Val Loss: 0.0550
Epoch [75], Loss: 0.0478, Val Loss: 0.0549
Epoch [76], Loss: 0.0478, Val Loss: 0.0548
Epoch [77], Loss: 0.0477, Val Loss: 0.0548
Epoch [78], Loss: 0.0476, Val Loss: 0.0547
Epoch [79], Loss: 0.0476, Val Loss: 0.0546
Epoch [80], Loss: 0.0475, Val Loss: 0.0546
Epoch [81], Loss: 0.0474, Val Loss: 0.0545
Epoch [82], Loss: 0.0474, Val Loss: 0.0544
Epoch [83], Loss: 0.0473, Val Loss: 0.0544
Epoch [84], Loss: 0.0473, Val Loss: 0.0543
Epoch [85], Loss: 0.0472, Val Loss: 0.0542
Epoch [86], Loss: 0.0471, Val Loss: 0.0542
Epoch [87], Loss: 0.0471, Val Loss: 0.0541
Epoch [88], Loss: 0.0470, Val Loss: 0.0540
Epoch [89], Loss: 0.0470, Val Loss: 0.0540
Epoch [90], Loss: 0.0469, Val Loss: 0.0539
Epoch [91], Loss: 0.0469, Val Loss: 0.0539
Epoch [92], Loss: 0.0468, Val Loss: 0.0538
Epoch [93], Loss: 0.0468, Val Loss: 0.0537
Epoch [94], Loss: 0.0467, Val Loss: 0.0537
Epoch [95], Loss: 0.0467, Val Loss: 0.0536
